ID,followers,posts,avatar,max_comments,min_comments,mean_comments,max_likes,min_likes,mean_likes
hamishbowles,127646,1959,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11849910_1592339507697658_1172647834_a.jpg,54,5,21.5833333333,4557,691,1666.91666667
theblondesalad,300499,2300,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/10950338_599616273471477_544384562_a.jpg,31,4,14.5833333333,5988,822,1804.08333333
devinbrugman,1307221,2379,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16788462_408526352833316_3315633208262918144_a.jpg,119,45,82.75,26187,12496,19281.6666667
bergdorfs,1371807,6569,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11821661_373552819520913_989994150_a.jpg,99,13,40.5,12320,1414,4466.83333333
machusonline,39308,1638,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13258870_1538402763136161_1767937584_a.jpg,13,1,5.25,737,278,447.916666667
thriftsandthreads,605136,3336,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17663139_107195596498631_3810586596663623680_a.jpg,267,100,186.083333333,26591,6850,19419.6666667
carolinestfrancis,4614,1164,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17595924_2009546372601475_3095575873043038208_a.jpg,61,22,38.5,716,291,520.083333333
bbwgeneration,17735,5712,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14504795_205629419849921_6965187612550103040_a.jpg,9,0,2.58333333333,79,4,59.0833333333
royonthestreet,8015,3565,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/12627946_1734628913422271_109816810_a.jpg,7,0,2.83333333333,148,31,89.3333333333
karliekloss,6581159,2276,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17596115_1882149028729672_4150607080039907328_a.jpg,709,192,399.333333333,144938,43875,98676.3333333
caitlin_mcb,1178,501,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13584088_139010583191887_479355904_a.jpg,11,0,3.08333333333,128,36,72.5
i_d,1168502,6988,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13737067_1565651790408991_1522946206_a.jpg,43,11,27.1666666667,11581,4329,7150.66666667
shopdandy,257510,3592,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17076486_1806750952980530_403889335717330944_a.jpg,45,8,26.0,4388,1008,2488.0
_yanyanchan,107562,1966,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13556772_289910284690013_582104853_a.jpg,21,2,7.5,4176,635,2419.08333333
fashionbeanscom,65718,2609,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11351810_508376359340404_1401298824_a.jpg,3,0,1.5,534,172,348.583333333
kateleemakeup,42440,3636,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16906932_659760157559223_4098757676496846848_a.jpg,10,1,4.66666666667,327,141,222.083333333
sydneyfashionblogger,1159874,6182,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14716399_212855122480045_3020227754235789312_a.jpg,116,31,56.4166666667,14289,2855,9894.41666667
privategg,360003,2571,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17333261_146564859200445_1896861856622968832_a.jpg,65,7,25.0833333333,4690,662,1834.25
mrscasual,169685,2170,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17817696_756089294565131_456696714535895040_a.jpg,53,16,41.9166666667,3760,1005,2371.16666667
fourteenjay,2453,560,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/12747643_222966651386749_1952634065_a.jpg,13,0,1.5,206,33,77.0833333333
themilleraffect,109453,2169,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/1530605_1530411733922196_1592413206_a.jpg,74,8,38.9166666667,3173,888,1782.83333333
worldthreads,4589,611,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15538838_923218007812329_5232218460947218432_a.jpg,57,23,37.4166666667,544,185,275.166666667
cosstores,926565,524,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/11385251_585694354903152_1345678244_a.jpg,55,10,28.8333333333,12842,3744,8451.83333333
instagram,221114670,4282,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14719833_310540259320655_1605122788543168512_a.jpg,9948,2001,5224.75,1877849,245117,1037752.83333
jessredden1,7086,371,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14280338_555922111270073_1413496608_a.jpg,13,1,5.66666666667,502,131,225.166666667
nadiaaboulhosn,513292,3008,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17493508_1594430747242666_5122460189445849088_a.jpg,66,5,45.0,13538,2763,8468.25
mellerobot,55133,6260,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17076558_460543784336992_1661872608037044224_a.jpg,19,2,6.25,295,94,177.916666667
sethcarnill,16492,1155,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/11906142_1606635072890434_621704453_a.jpg,42,0,17.8333333333,420,70,211.833333333
arabelleakinfe,1147,11,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17881661_2010637332497483_4708922166748381184_a.jpg,47,5,21.4545454545,257,113,160.0
shewearsfashion,63256,2859,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14733729_1643976882566414_7873113256196308992_a.jpg,18,2,7.91666666667,1069,347,616.0
wendyslookbook,1106284,2943,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17931931_1358475727573252_2313980829778313216_a.jpg,162,37,116.166666667,12170,3395,8967.91666667
cndworld,128025,1767,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16789648_259794487795647_4187844051359236096_a.jpg,26,0,7.08333333333,1985,182,670.25
ovaxposed,19933,747,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16908477_1259427447482294_4074236801965883392_a.jpg,35,13,27.9166666667,914,470,655.083333333
hijabfashion,2891437,3240,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/10787956_837710229584303_1425626447_a.jpg,99,6,26.6666666667,21470,4670,9502.91666667
iamindiaross,11952,15,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17332646_1724969277793878_1157328239836790784_a.jpg,308,0,121.583333333,6115,21,2217.16666667
chiaraferragni,8939417,16415,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16585671_413621785647765_4894079104527106048_a.jpg,1064,491,737.0,261740,124790,197617.916667
alixcherry,173902,4242,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/1515497_1047086071999752_351564477_a.jpg,271,9,44.4166666667,10500,2030,4856.5
dalalid,2086950,3234,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13707287_1704735563106623_869050566_a.jpg,370,14,137.583333333,21422,3438,13396.3333333
karolynprg,3013,1271,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/12357503_151802185191026_1673374771_a.jpg,14,2,5.16666666667,263,64,150.0
mariafranciska,166911,942,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17932343_1337392819686817_500848570316881920_a.jpg,25,2,12.1666666667,755,106,524.25
style,991640,3876,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/10809643_816400585090877_919602455_a.jpg,71,2,22.75,17706,3132,11320.0833333
adelinerapon,58639,2708,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17332987_432888163726870_3178081035158028288_a.jpg,26,0,7.58333333333,1124,235,569.166666667
9to5chic,171347,2117,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/1168535_902098453240300_1188929749_a.jpg,72,13,30.8333333333,4373,821,2236.0
dvf,1740623,3630,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16110364_385399545141568_8134448843493212160_n.jpg,41,10,22.8333333333,4045,1785,2991.33333333
lonestarsouthern,141517,1500,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14063477_1615684068762279_1996680589_a.jpg,108,12,36.0,5415,2107,3474.0
karenakatrina,747195,4759,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17333735_1864745433805748_905748782421901312_a.jpg,390,49,126.833333333,20784,6724,12021.0833333
nylonmag,1169979,9655,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17075951_1855530908067906_2419007554853011456_a.jpg,116,1,30.0,10386,94,3298.66666667
laura_bodyzone,8156,974,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17333841_1836471249940203_5465493373336944640_a.jpg,7,2,4.66666666667,204,80,147.75
stilinberlin,34782,2988,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15535412_956099894523336_6815082830586970112_a.jpg,15,2,6.25,1219,162,640.083333333
cleofernandes,27919,2306,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15056675_1359471127399535_4407551819190894592_a.jpg,25,0,8.83333333333,1301,69,347.083333333
downtownftl,5537,1732,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/924156_831663086930557_180361123_a.jpg,8,1,3.75,154,97,126.833333333
paridust,205417,580,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/12976352_956089767842935_1688399458_a.jpg,50,6,22.8333333333,900,263,681.75
fashionedchicstyling,870421,922,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15337338_1136958349736129_845753208897798144_a.jpg,337,164,248.25,21157,13183,17536.75
jessicabiel,2825998,639,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14733251_664439660391307_4931311480231428096_a.jpg,1790,95,652.833333333,216052,9491,96171.75
zanitazanita,329510,4256,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16464205_647002818816541_3216580524998918144_a.jpg,55,17,36.3333333333,4253,1953,3013.91666667
independentstyle,12818,779,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/10747863_1558219437745335_1185708357_a.jpg,13,0,2.66666666667,152,22,79.5
lucywilliams02,217824,3868,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17662293_228994124171980_2147260971125571584_a.jpg,65,8,36.5833333333,5874,597,3365.33333333
cheyzmeister,27607,3576,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17125728_205727189909425_6448484024431149056_a.jpg,27,1,13.75,2023,567,1041.25
acnestudios,1829520,485,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17494551_1432890040097278_4605440461669138432_a.jpg,164,25,72.9166666667,22601,9030,13171.9166667
francescocarrozzini,184551,665,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11821243_625917907548043_2121208446_a.jpg,106,12,27.5833333333,3587,1374,2324.75
weworewhat,1672729,9964,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16908787_1813023118963485_8425708442898923520_a.jpg,227,36,117.583333333,23868,4434,14530.5833333
songofstyle,4586001,7503,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15338563_562846357253321_7750332261601378304_a.jpg,653,273,385.083333333,109543,37170,56101.6666667
ecofashiontalk,5164,263,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11850196_1515351738755557_1271875417_a.jpg,18,4,8.75,262,100,179.0
patriciaprieto,103600,5946,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14726320_1008569452587583_265422686765711360_a.jpg,37,4,14.9166666667,1635,406,1050.83333333
samanthaneira,1845,239,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16110306_362935320738860_1543012493381599232_n.jpg,17,0,4.0,384,159,287.083333333
houseofharper,71492,3450,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16584826_1745881475727452_1676111584264454144_a.jpg,35,10,18.8333333333,901,271,575.333333333
kenzasmg,123229,7514,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15624580_403624663315950_7975938819121741824_a.jpg,47,6,14.6666666667,3522,858,1770.25
nately,17600,797,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17125572_381721672213756_7785687126711992320_a.jpg,15,2,8.16666666667,324,132,207.916666667
abrokegirlsblog,25363,1395,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15802468_542963742578966_8218594154834296832_a.jpg,33,2,11.8333333333,1125,332,615.666666667
shoedazzle,335292,3201,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11336065_1084266171584341_349786696_a.jpg,89,2,16.5,4248,246,1285.16666667
modaprints,30833,3135,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17882421_210118679484598_215792342500638720_a.jpg,54,23,39.0833333333,866,250,583.166666667
dentellefleurs,54765,1638,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17586786_1212709675495009_1980510802888622080_a.jpg,52,15,32.4166666667,794,309,543.25
becky_malinsky,7736,1619,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/10683823_1517361418501952_921588426_a.jpg,16,3,9.33333333333,278,124,192.916666667
cath_belle,558460,719,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/12568061_1697844113828002_386213939_a.jpg,113,41,76.5833333333,23029,9986,14742.1666667
sylviemus_,2454,282,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13414181_151947615216123_1641350019_a.jpg,10,1,5.08333333333,126,42,91.1666666667
amilli0naire,22160,1155,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/925335_1528032944087362_274908028_a.jpg,44,4,16.75,3239,300,980.5
si_sichen,227025,1220,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17494214_762262543930702_512679895252336640_a.jpg,250,49,162.083333333,12097,2852,6448.33333333
marksandspencer,562700,3323,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/10483490_1714610342098083_168917149_a.jpg,133,21,53.9166666667,4441,1180,2145.91666667
popsugar,74124,1607,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17494061_781584282009027_2123906691316580352_a.jpg,29,1,8.33333333333,1294,63,545.75
melzy917,104098,2006,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15338295_401746570171081_8359454212966318080_a.jpg,86,7,29.9166666667,1949,580,1269.0
designowstudio,3334,893,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/12728501_581812011995142_1813306837_a.jpg,7,1,3.66666666667,129,48,80.3333333333
walkinwonderland,346389,5616,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15803797_1624746281155538_55719993710477312_a.jpg,2585,45,284.666666667,6554,3102,5119.08333333
diesel,1118346,3596,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17882884_1877680119155193_5258902908073672704_a.jpg,65,6,25.1666666667,9011,2691,5255.5
trendsandblendsgh,15838,2192,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16229174_389298978099280_100586832697229312_a.jpg,2,0,0.833333333333,249,21,103.083333333
chictalkch,43058,2461,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16122618_1669358940029614_5410594976805421056_a.jpg,58,5,27.4166666667,995,220,606.25
caitsplate,40913,3520,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17076871_1892033337708278_5820067675518271488_a.jpg,17,5,11.1666666667,1003,608,867.666666667
sherryshroff,131531,3849,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15338543_601783803338976_7837396862213554176_a.jpg,105,8,40.6666666667,12000,1170,3608.0
luanna90,2189485,6226,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17934699_1655314714482083_5761650309201920000_a.jpg,182,65,126.916666667,107560,37750,73379.9166667
kryzzzie,437415,8211,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15306035_247872932298110_931589856885211136_a.jpg,128,20,42.1666666667,15829,4487,8886.58333333
realvintagevirgin,7738,566,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11809894_1655289818046782_1401766171_a.jpg,73,3,15.5833333333,554,35,206.75
princepelayo,973340,4982,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14723040_1805366116371550_3306868992487981056_a.jpg,272,29,97.4166666667,51714,18485,32868.4166667
facehunter,236443,9041,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/916457_105291906515041_1513674637_a.jpg,28,6,16.75,4345,841,2469.58333333
derekblasberg,611426,3074,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/10831702_1525211384399310_1664766251_a.jpg,102,29,50.6666666667,9516,4493,6237.16666667
stylepantry,502119,1699,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/10412956_652335801517967_1001875618_a.jpg,137,35,81.3333333333,11144,5460,8250.08333333
conscious_living93,2191,571,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/11899676_1497947707184071_1065264124_a.jpg,8,1,3.5,141,90,109.416666667
fashiongoalsz,798076,1624,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14574025_1752349365025884_2828809411269492736_n.jpg,208,43,117.916666667,34591,3744,17152.8333333
mensweardog,303632,599,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/10809483_1552025318380253_889104408_a.jpg,120,31,62.3333333333,12245,5598,8884.41666667
ioegreer,457048,1995,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17494956_452588371750272_3814517277718478848_a.jpg,186,25,92.1666666667,16639,5844,11874.0833333
cheekyvintage,6119,3164,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17334246_1213098438797601_5919791408767565824_a.jpg,8,1,3.91666666667,127,44,78.25
eunbi.eb,19127,678,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/10919236_1634639333423911_430345260_a.jpg,8,1,3.25,434,133,312.583333333
danielrhone,6090,1285,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/12424489_1668792500060301_602920747_a.jpg,13,1,4.91666666667,167,52,107.75
yayafashionland,8325,197,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17881169_1296830920399151_1806444982496657408_a.jpg,362,11,72.0,24554,142,4509.75
blakevond,46176,2191,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17662468_1605202616175961_3647673719712645120_a.jpg,58,0,19.75,1477,161,774.833333333
curvenvy,33831,1337,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11353030_496995043810388_381251418_a.jpg,66,6,20.4166666667,1809,317,724.583333333
fosterhunting,1062778,3040,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13597734_253318591715597_753776529_a.jpg,196,19,79.75,13181,2611,6331.75
berlinstagram,471018,6531,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/12093286_1657843504474315_777560701_a.jpg,181,31,93.25,13944,6256,8231.58333333
riccardotisci17,2006484,4964,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17265668_1429722990402047_668094824456388608_a.jpg,226,37,106.583333333,20587,3946,10577.5833333
kyleneverywear,27756,507,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16464688_221724638297679_2959829235469910016_a.jpg,412,99,194.416666667,2491,934,1569.5
timeoutnewyork,198838,2150,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/11378783_139179836475969_129992314_a.jpg,151,16,53.5,5945,1097,2363.75
iamgalla,2042008,4313,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13381361_264616257236293_586581727_a.jpg,484,132,296.833333333,71032,36620,56994.5
andicsinger,332569,1672,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/12530875_218372941868080_1066162642_a.jpg,227,49,121.166666667,24083,4858,14890.9166667
themrsgibby,135139,4139,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17266284_676865409165155_5194051234071314432_a.jpg,151,64,102.5,5960,1462,3436.5
marjorie_harvey,1561736,1823,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11008088_643715925771764_600434937_a.jpg,303,20,115.083333333,48719,1515,16059.0
shopburu,19641,847,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/11349296_855148951265261_888103795_a.jpg,51,5,17.0,403,71,200.583333333
sfennema,58900,1327,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11378409_103195010026760_2086377828_a.jpg,17,1,10.1666666667,839,409,582.0
bijouluna,1783,599,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13394885_1623100884683669_1193684793_a.jpg,18,1,6.5,277,58,130.833333333
matthewzorpas,166445,1395,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/12356358_1752203395010789_1302666639_a.jpg,47,23,37.6666666667,3073,1956,2651.25
sukhimann_,55100,412,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17818510_203087703515738_2035080844875399168_n.jpg,55,7,25.8333333333,959,235,613.833333333
